MONTH,FIPS,SALES_SUM_MONTH,IS_HOLIDAY_MAX_MONTH,WEB_MIN_MONTH,WEB_MEAN_MONTH,WEB_MAX_MONTH,EMAIL_MIN_MONTH,EMAIL_MEAN_MONTH,EMAIL_MAX_MONTH,TV_MIN_MONTH,TV_MEAN_MONTH,TV_MAX_MONTH,RADIO_MIN_MONTH,RADIO_MEAN_MONTH,RADIO_MAX_MONTH,PRINT_MIN_MONTH,PRINT_MEAN_MONTH,PRINT_MAX_MONTH,MSRP_MEAN_MONTH,AVG_PRICE_MEAN_MONTH,INVENTORY_SUM_MONTH,INVENTORY_MIN_MONTH,INVENTORY_MEAN_MONTH,INVENTORY_MAX_MONTH,OUT_OF_STOCK_MAX_MONTH,BASKETBALL_MIN_MONTH,BASKETBALL_MEAN_MONTH,BASKETBALL_MAX_MONTH,FOOTBALL_MIN_MONTH,FOOTBALL_MEAN_MONTH,FOOTBALL_MAX_MONTH,BASEBALL_MIN_MONTH,BASEBALL_MEAN_MONTH,BASEBALL_MAX_MONTH,HOCKEY_MIN_MONTH,HOCKEY_MEAN_MONTH,HOCKEY_MAX_MONTH
2018-10-01,6001,649,1,0,28.2,49,1,29.4,49,0,13.4,43,0,10.8,49,0,6.6,32,110,107.8,1517,179,303.4,449,0,9,10.0,11,81,86.6,100,32,35.8,45,15,19.0,24
2018-11-01,6001,509,0,0,12.75,40,0,17.75,27,0,9.25,37,0,5.25,21,0,5.5,22,110,110.0,1430,267,357.5,443,0,12,16.0,20,72,75.0,78,30,37.25,41,26,27.25,29
2018-12-01,6001,618,2,-20,3.75,20,-11,8.75,21,-18,7.25,18,-20,-0.5,22,-17,-2.75,5,110,95.46428571428571,1494,287,373.5,453,0,37,41.25,46,60,70.0,82,19,20.25,21,27,28.0,29
2019-01-01,6001,826,1,-12,4.6,19,-21,0.6,16,-16,-6.8,1,-5,8.2,18,-10,4.8,14,110,97.42857142857143,1570,179,314.0,423,0,32,38.4,43,29,40.6,50,18,20.2,22,25,28.8,34
2019-02-01,6001,480,0,6,19.5,31,21,31.5,46,0,0.0,0,0,0.0,0,0,0.0,0,115,113.5625,985,152,246.25,337,0,46,48.75,50,13,21.0,33,21,24.0,27,73,79.0,84
2019-03-01,6001,512,0,11,26.0,46,30,39.0,48,0,5.0,20,0,11.75,47,0,9.0,36,115,115.0,1429,268,357.25,443,0,49,55.0,61,9,12.5,18,29,41.0,49,79,85.75,91
2019-04-01,6001,659,0,0,21.8,42,8,27.0,44,0,16.0,45,0,12.0,32,0,5.6,20,115,115.0,1426,184,285.2,397,0,52,74.6,100,9,9.4,10,53,61.8,72,67,80.2,100
2019-05-01,6001,538,0,1,18.75,34,5,18.0,41,0,8.5,34,0,4.5,18,0,4.0,16,115,115.0,1246,166,311.5,437,0,13,20.5,41,10,10.25,11,65,66.5,70,65,72.5,77
2019-06-01,6001,530,1,21,27.5,34,8,23.0,39,0,23.0,48,0,18.75,33,0,16.5,41,115,110.6875,1235,204,308.75,423,0,12,13.0,14,9,9.5,10,68,78.5,90,45,52.5,61
2019-07-01,6001,660,1,0,27.0,47,7,23.6,41,0,10.8,36,0,10.4,46,0,8.6,33,115,115.0,1614,184,322.8,452,0,10,11.8,13,10,10.2,11,47,72.4,100,30,43.2,63
2019-08-01,6001,536,0,9,25.25,37,2,16.25,41,0,0.0,0,0,0.0,0,0,0.0,0,115,115.0,1370,237,342.5,451,0,9,9.75,10,12,15.75,20,43,43.5,44,29,29.75,30
2019-09-01,6001,614,0,5,16.25,24,-19,0.75,14,-23,-6.75,19,-17,-4.5,9,-23,1.5,12,115,103.5,1490,294,372.5,449,0,9,9.75,10,25,44.75,83,33,36.25,39,30,34.25,39
2019-10-01,6001,663,1,17,29.6,47,0,15.8,37,0,6.6,18,0,14.4,33,0,20.6,47,115,115.0,1496,187,299.2,400,0,10,10.8,12,78,88.4,100,29,31.4,35,42,53.2,68
2019-11-01,6001,512,0,22,39.25,46,11,27.0,39,0,3.25,13,0,2.0,8,0,9.25,37,115,115.0,1227,195,306.75,445,0,12,15.0,19,69,74.5,77,35,38.0,42,73,74.0,75
2019-12-01,6001,641,1,-2,4.0,16,-22,3.25,22,-9,8.0,21,-21,-1.75,8,-22,1.5,25,115,103.5,994,168,248.5,331,0,37,39.25,43,68,74.5,78,17,20.25,22,77,79.5,83
2020-01-01,6001,816,1,-9,0.8,16,-2,12.6,24,-12,5.8,14,-16,3.2,23,-24,-2.2,8,115,101.2,1598,227,319.6,419,1,31,37.4,42,34,48.4,61,16,18.2,20,68,74.0,82
2020-02-01,6001,490,0,5,18.5,37,4,20.25,41,0,1.25,5,0,3.0,12,0,0.25,1,120,117.0,1102,151,275.5,402,0,75,80.25,91,23,40.75,61,41,49.25,53,77,81.25,84
2020-03-01,6001,519,0,24,34.5,43,0,22.0,43,0,9.0,36,0,11.5,46,0,0.5,2,120,118.5,1225,191,306.25,447,0,81,86.25,92,16,21.25,31,59,82.0,98,79,91.0,99
2020-04-01,6001,664,0,16,33.6,47,5,22.6,42,0,4.4,17,0,16.6,49,0,11.8,40,120,120.0,1740,233,348.0,454,0,17,45.8,100,11,12.8,15,35,58.2,100,23,48.8,100
2020-05-01,6001,544,0,9,29.75,44,17,20.75,25,0,9.75,22,0,5.25,15,0,15.75,40,120,118.5,1063,177,265.75,352,0,16,16.25,17,13,14.5,17,36,36.5,37,23,24.25,26
2020-06-01,6001,662,1,22,28.6,33,25,33.8,42,0,7.8,30,0,22.0,45,0,12.6,37,120,120.0,1544,175,308.8,424,0,12,13.8,15,13,13.6,14,41,41.6,43,21,23.2,25
2020-07-01,6001,530,1,16,28.5,43,9,24.75,44,0,2.75,11,0,0.25,1,0,7.0,28,120,118.5,1190,204,297.5,379,0,12,12.75,13,14,14.5,15,51,53.75,56,22,24.5,27
2020-08-01,6001,542,0,13,24.0,33,4,19.5,34,0,0.0,0,0,0.0,0,0,0.0,0,120,120.0,1239,163,309.75,436,0,13,13.0,13,16,18.25,20,54,69.5,86,25,32.0,41
2020-09-01,6001,774,0,-24,-11.4,19,-18,-3.6,16,-3,4.8,15,-15,-0.8,15,-13,3.6,25,120,108.0,1219,178,243.8,336,0,13,14.0,15,21,30.0,44,56,58.8,64,42,47.4,54
2020-10-01,6001,534,1,4,22.25,30,15,25.75,35,0,15.25,48,0,17.5,43,0,11.5,23,120,120.0,1281,232,320.25,405,0,13,14.0,15,73,78.25,83,52,54.25,57,41,42.25,43
2020-11-01,6001,520,0,10,27.75,36,2,23.0,36,0,5.25,21,0,1.75,7,0,5.25,21,120,117.0,1335,189,333.75,453,0,13,13.5,14,85,87.75,91,53,57.5,62,34,36.5,40
2020-12-01,6001,774,1,-18,-6.8,23,-23,-4.4,8,-25,-9.6,14,-23,2.0,19,2,12.2,23,120,104.91428571428571,1334,193,266.8,364,0,11,30.0,55,73,83.0,100,28,31.0,33,28,36.2,39
2018-01-01,6013,407,1,-19,-19.0,-19,13,13.0,13,-19,-19.0,-19,13,13.0,13,-17,-17.0,-17,105,90.0,1093,1093,1093.0,1093,0,45,45.0,45,51,51.0,51,20,20.0,20,97,97.0,97
2018-02-01,6013,1960,0,15,29.5,38,1,23.75,47,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,6935,1107,1733.75,2139,0,46,47.0,48,13,19.25,31,23,26.75,31,29,30.0,31
2018-03-01,6013,2100,0,11,37.25,49,23,29.25,38,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,6273,1072,1568.25,2055,0,47,52.75,60,9,11.25,17,32,44.75,55,33,61.25,100
2018-04-01,6013,2173,0,0,15.5,32,2,11.0,19,0,12.5,44,0,5.75,12,0,9.0,22,110,110.0,5224,877,1306.0,1949,0,49,75.25,100,8,8.75,9,56,62.75,77,25,30.5,35
2018-05-01,6013,2766,0,0,22.4,40,7,20.0,36,0,4.4,22,0,0.2,1,0,4.8,24,110,108.9,8091,1127,1618.2,2208,0,13,18.2,37,9,9.8,11,71,73.8,78,21,27.4,37
2018-06-01,6013,2162,1,2,28.25,45,16,28.0,44,0,18.0,49,0,10.75,26,0,18.5,37,110,108.625,6540,963,1635.0,2079,0,12,13.25,15,9,9.0,9,75,81.75,89,19,20.25,22
2018-07-01,6013,2232,0,6,8.25,12,6,19.75,31,0,4.25,17,0,8.75,35,0,7.5,30,110,110.0,5346,852,1336.5,1813,0,10,11.75,14,10,11.0,12,69,84.5,100,12,15.0,24
2018-08-01,6013,2705,1,12,20.6,29,8,25.2,39,0,3.2,8,0,8.6,32,0,14.8,48,110,110.0,7316,761,1463.2,2113,0,10,10.6,11,12,15.2,21,46,47.6,49,10,11.2,12
2018-09-01,6013,2528,0,-12,4.75,21,-14,-1.75,21,-24,-2.75,21,-24,4.75,22,-9,10.5,25,110,99.0,6013,942,1503.25,2081,0,9,9.5,10,25,44.5,80,36,39.75,41,12,12.75,14
2018-10-01,6013,2705,1,5,25.0,49,2,12.8,36,0,0.0,0,0,0.0,0,0,0.0,0,110,106.7,6841,891,1368.2,1961,0,9,10.0,11,81,86.6,100,32,35.8,45,15,19.0,24
2018-11-01,6013,2103,0,21,29.75,45,0,12.25,47,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,5836,816,1459.0,1866,0,12,16.0,20,72,75.0,78,30,37.25,41,26,27.25,29
2018-12-01,6013,2587,2,-10,5.75,23,-17,-3.75,7,2,8.5,14,-11,8.5,16,-15,3.0,19,110,95.46428571428571,5115,753,1278.75,1936,0,37,41.25,46,60,70.0,82,19,20.25,21,27,28.0,29
2019-01-01,6013,3409,1,-24,-3.2,25,-19,3.6,23,-12,-6.8,3,-16,2.0,13,-18,0.6,19,110,97.42857142857143,9331,1424,1866.2,2260,1,32,38.4,43,29,40.6,50,18,20.2,22,25,28.8,34
2019-02-01,6013,2003,0,7,22.0,40,16,35.0,47,0,4.25,17,0,4.5,18,0,4.25,17,115,115.0,5590,877,1397.5,1902,0,46,48.75,50,13,21.0,33,21,24.0,27,73,79.0,84
2019-03-01,6013,2109,0,3,20.0,43,4,31.5,47,0,5.5,22,0,9.0,36,0,1.75,7,115,115.0,4937,836,1234.25,1873,0,49,55.0,61,9,12.5,18,29,41.0,49,79,85.75,91
2019-04-01,6013,2708,0,4,17.4,44,3,22.0,40,0,0.0,0,0,0.0,0,0,0.0,0,115,111.55,8147,1176,1629.4,2226,0,52,74.6,100,9,9.4,10,53,61.8,72,67,80.2,100
2019-05-01,6013,2218,0,4,10.0,15,37,41.5,44,0,2.75,11,0,1.5,6,0,3.75,15,115,115.0,6723,1016,1680.75,2130,0,13,20.5,41,10,10.25,11,65,66.5,70,65,72.5,77
2019-06-01,6013,2177,1,4,24.25,43,0,29.25,48,0,0.0,0,0,0.0,0,0,0.0,0,115,115.0,5536,880,1384.0,1849,0,12,13.0,14,9,9.5,10,68,78.5,90,45,52.5,61
2019-07-01,6013,2732,1,16,28.0,47,18,28.8,47,0,0.0,0,0,0.0,0,0,0.0,0,115,115.0,7568,793,1513.6,2162,0,10,11.8,13,10,10.2,11,47,72.4,100,30,43.2,63
2019-08-01,6013,2240,0,3,20.75,47,17,25.0,43,0,16.0,33,0,8.25,26,0,14.0,33,115,115.0,5678,976,1419.5,2078,0,9,9.75,10,12,15.75,20,43,43.5,44,29,29.75,30
2019-09-01,6013,2542,0,1,12.75,25,-4,9.25,23,3,7.5,13,-17,5.0,22,-23,-6.75,21,115,103.5,6737,1239,1684.25,2126,0,9,9.75,10,25,44.75,83,33,36.25,39,30,34.25,39
2019-10-01,6013,2747,1,15,36.4,48,4,22.6,47,0,5.2,26,0,9.8,49,0,6.0,30,115,113.85,6948,826,1389.6,1944,0,10,10.8,12,78,88.4,100,29,31.4,35,42,53.2,68
2019-11-01,6013,2149,0,38,41.25,45,22,29.75,35,0,2.5,10,0,8.25,33,0,12.0,48,115,115.0,6443,1203,1610.75,2252,0,12,15.0,19,69,74.5,77,35,38.0,42,73,74.0,75
2019-12-01,6013,2678,1,-22,2.25,18,4,8.0,16,-5,5.0,21,-14,-2.0,14,-10,6.5,21,115,103.5,7211,1373,1802.75,2210,0,37,39.25,43,68,74.5,78,17,20.25,22,77,79.5,83
2020-01-01,6013,3478,1,-17,-0.2,16,-12,0.0,21,-4,4.2,14,-11,7.2,17,-23,-16.0,-7,115,101.2,7367,782,1473.4,2276,1,31,37.4,42,34,48.4,61,16,18.2,20,68,74.0,82
2020-02-01,6013,2051,0,3,14.25,31,8,28.0,44,0,3.25,7,0,14.75,42,0,7.5,22,120,120.0,7288,1177,1822.0,2222,0,75,80.25,91,23,40.75,61,41,49.25,53,77,81.25,84
2020-03-01,6013,2162,0,5,16.0,31,23,36.0,45,0,7.25,29,0,3.75,15,0,1.75,7,120,118.5,6527,1126,1631.75,2123,0,81,86.25,92,16,21.25,31,59,82.0,98,79,91.0,99
2020-04-01,6013,2757,0,24,36.2,44,16,25.6,44,0,11.4,33,0,12.6,43,0,3.8,19,120,117.6,7398,925,1479.6,2026,0,17,45.8,100,11,12.8,15,35,58.2,100,23,48.8,100
2020-05-01,6013,2266,0,6,25.75,47,7,17.25,44,0,9.75,30,0,7.75,17,0,9.5,34,120,117.0,5087,772,1271.75,1756,0,16,16.25,17,13,14.5,17,36,36.5,37,23,24.25,26
2020-06-01,6013,2773,1,6,24.8,44,0,24.0,39,0,4.2,21,0,1.4,7,0,9.2,46,120,120.0,8406,1030,1681.2,2185,0,12,13.8,15,13,13.6,14,41,41.6,43,21,23.2,25
2020-07-01,6013,2194,1,11,22.5,47,7,27.25,42,0,0.0,0,0,0.0,0,0,0.0,0,120,120.0,5118,880,1279.5,1921,0,12,12.75,13,14,14.5,15,51,53.75,56,22,24.5,27
2020-08-01,6013,2267,0,34,38.25,42,30,37.0,45,0,11.75,47,0,2.5,10,0,5.0,20,120,120.0,7105,1279,1776.25,2260,0,13,13.0,13,16,18.25,20,54,69.5,86,25,32.0,41
2020-09-01,6013,3156,0,-18,-2.2,23,-23,-0.4,22,-25,-6.6,14,-16,-3.4,19,-22,1.4,23,120,108.0,8356,1101,1671.2,2267,0,13,14.0,15,21,30.0,44,56,58.8,64,42,47.4,54
2020-10-01,6013,2227,1,15,29.5,41,5,26.25,42,0,10.75,43,0,0.0,0,0,1.0,4,120,118.5,5746,980,1436.5,2101,0,13,14.0,15,73,78.25,83,52,54.25,57,41,42.25,43
2020-11-01,6013,2159,0,24,35.5,45,9,29.5,44,0,0.0,0,0,0.0,0,0,0.0,0,120,120.0,6248,896,1562.0,1986,0,13,13.5,14,85,87.75,91,53,57.5,62,34,36.5,40
2020-12-01,6013,3276,1,-22,0.2,25,-20,-2.8,13,-11,-1.6,17,-20,-16.0,-10,-20,-5.4,19,120,104.91428571428571,7258,765,1451.6,2116,0,11,30.0,55,73,83.0,100,28,31.0,33,28,36.2,39
2018-01-01,6019,1392,1,10,10.0,10,-7,-7.0,-7,6,6.0,6,15,15.0,15,-17,-17.0,-17,105,90.0,3708,3708,3708.0,3708,0,45,45.0,45,51,51.0,51,20,20.0,20,97,97.0,97
2018-02-01,6019,6774,0,0,18.0,44,7,30.75,47,0,8.5,33,0,14.0,46,0,11.75,34,110,110.0,23284,3681,5821.0,7154,0,46,47.0,48,13,19.25,31,23,26.75,31,29,30.0,31
2018-03-01,6019,7111,0,3,18.0,32,6,12.25,17,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,20968,3561,5242.0,6892,0,47,52.75,60,9,11.25,17,32,44.75,55,33,61.25,100
2018-04-01,6019,7308,0,4,18.25,32,7,30.5,48,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,17574,2970,4393.5,6567,0,49,75.25,100,8,8.75,9,56,62.75,77,25,30.5,35
2018-05-01,6019,9451,0,17,33.4,45,38,43.0,48,0,6.8,18,0,15.4,46,0,10.6,38,110,110.0,27241,3771,5448.2,7457,0,13,18.2,37,9,9.8,11,71,73.8,78,21,27.4,37
2018-06-01,6019,7268,1,5,11.75,17,18,25.5,39,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,22090,3240,5522.5,6995,0,12,13.25,15,9,9.0,9,75,81.75,89,19,20.25,22
2018-07-01,6019,7570,0,20,32.5,45,8,19.5,44,0,4.5,18,0,9.5,38,0,6.75,27,110,110.0,18297,2952,4574.25,6172,0,10,11.75,14,10,11.0,12,69,84.5,100,12,15.0,24
2018-08-01,6019,9245,1,13,31.0,45,2,17.2,32,0,0.0,0,0,0.0,0,0,0.0,0,110,108.9,24804,2589,4960.8,7150,0,10,10.6,11,12,15.2,21,46,47.6,49,10,11.2,12
2018-09-01,6019,8627,0,-23,-13.0,12,-13,2.0,17,-21,-0.25,12,-14,2.0,16,-11,-1.25,13,110,99.0,20418,3222,5104.5,7033,0,9,9.5,10,25,44.5,80,36,39.75,41,12,12.75,14
2018-10-01,6019,9235,1,17,29.8,40,4,30.8,49,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,22950,2949,4590.0,6605,0,9,10.0,11,81,86.6,100,32,35.8,45,15,19.0,24
2018-11-01,6019,7156,0,13,27.0,37,20,37.0,49,0,8.25,33,0,4.0,16,0,12.25,49,110,108.625,19453,2670,4863.25,6262,0,12,16.0,20,72,75.0,78,30,37.25,41,26,27.25,29
2018-12-01,6019,8713,2,7,11.25,15,-13,2.75,18,-12,7.5,23,-16,1.0,19,-18,9.5,22,110,95.46428571428571,17232,2554,4308.0,6504,0,37,41.25,46,60,70.0,82,19,20.25,21,27,28.0,29
2019-01-01,6019,11542,1,-25,-4.0,15,-21,-1.8,19,-20,-6.8,25,-16,1.0,21,-4,10.6,24,110,97.42857142857143,26641,2551,5328.2,7544,1,32,38.4,43,29,40.6,50,18,20.2,22,25,28.8,34
2019-02-01,6019,6858,0,3,16.75,37,0,18.0,43,0,8.25,33,0,5.0,20,0,7.75,31,115,115.0,19055,3002,4763.75,6469,0,46,48.75,50,13,21.0,33,21,24.0,27,73,79.0,84
2019-03-01,6019,7197,0,10,22.0,32,11,33.5,45,0,8.75,35,0,12.0,48,0,12.0,48,115,115.0,16746,2807,4186.5,6363,0,49,55.0,61,9,12.5,18,29,41.0,49,79,85.75,91
2019-04-01,6019,9282,0,3,22.4,37,2,19.4,41,0,3.0,15,0,9.2,46,0,8.2,41,115,115.0,27351,3889,5470.2,7507,0,52,74.6,100,9,9.4,10,53,61.8,72,67,80.2,100
2019-05-01,6019,7546,0,17,33.5,45,0,13.75,38,0,0.0,0,0,0.0,0,0,0.0,0,115,113.5625,22355,3320,5588.75,7107,0,13,20.5,41,10,10.25,11,65,66.5,70,65,72.5,77
2019-06-01,6019,7523,1,5,26.0,45,7,15.0,20,0,14.75,39,0,16.0,41,0,10.5,31,115,115.0,17950,2771,4487.5,6054,0,12,13.0,14,9,9.5,10,68,78.5,90,45,52.5,61
2019-07-01,6019,9298,1,14,32.2,49,12,29.0,45,0,3.0,15,0,3.8,19,0,4.0,20,115,113.85,29761,3805,5952.2,7649,0,10,11.8,13,10,10.2,11,47,72.4,100,30,43.2,63
2019-08-01,6019,7554,0,32,35.25,42,11,27.75,45,0,4.75,19,0,9.0,36,0,3.25,13,115,115.0,18482,3134,4620.5,6840,0,9,9.75,10,12,15.75,20,43,43.5,44,29,29.75,30
2019-09-01,6019,8700,0,-21,3.0,20,-25,-4.0,15,-22,-0.25,21,-6,15.0,25,-16,5.0,18,115,103.5,21960,3978,5490.0,6942,0,9,9.75,10,25,44.75,83,33,36.25,39,30,34.25,39
2019-10-01,6019,9414,1,3,26.6,48,15,29.0,40,0,7.6,32,0,11.6,48,0,18.4,48,115,112.7,27242,3055,5448.4,7683,0,10,10.8,12,78,88.4,100,29,31.4,35,42,53.2,68
2019-11-01,6019,7261,0,5,24.75,45,20,34.75,45,0,0.0,0,0,0.0,0,0,0.0,0,115,113.5625,20833,3820,5208.25,7405,0,12,15.0,19,69,74.5,77,35,38.0,42,73,74.0,75
2019-12-01,6019,9143,1,-24,-4.25,23,2,5.75,9,-20,-9.5,0,2,13.75,22,-4,10.5,21,115,103.5,23365,4389,5841.25,7223,0,37,39.25,43,68,74.5,78,17,20.25,22,77,79.5,83
2020-01-01,6019,11974,1,0,11.0,22,-23,-5.4,15,0,11.8,24,-2,12.0,22,-9,10.2,22,115,101.2,28374,3609,5674.8,7582,0,31,37.4,42,34,48.4,61,16,18.2,20,68,74.0,82
2020-02-01,6019,6925,0,13,23.0,49,1,15.0,32,0,3.75,15,0,22.0,45,0,15.5,33,120,117.0,23158,3613,5789.5,7152,0,75,80.25,91,23,40.75,61,41,49.25,53,77,81.25,84
2020-03-01,6019,7330,0,11,23.75,32,15,25.5,37,0,9.75,39,0,2.75,11,0,11.25,45,120,120.0,20682,3453,5170.5,6854,0,81,86.25,92,16,21.25,31,59,82.0,98,79,91.0,99
2020-04-01,6019,9450,0,7,19.8,35,9,32.4,48,0,15.8,35,0,20.6,44,0,18.8,44,120,118.8,22841,2654,4568.2,6429,0,17,45.8,100,11,12.8,15,35,58.2,100,23,48.8,100
2020-05-01,6019,7627,0,2,16.5,46,2,18.25,35,0,0.0,0,0,0.0,0,0,0.0,0,120,118.5,20925,3725,5231.25,7451,0,16,16.25,17,13,14.5,17,36,36.5,37,23,24.25,26
2020-06-01,6019,9386,1,16,25.4,47,11,25.8,46,0,2.4,12,0,5.0,25,0,2.8,14,120,117.6,26698,3111,5339.6,7014,0,12,13.8,15,13,13.6,14,41,41.6,43,21,23.2,25
2020-07-01,6019,7467,1,21,35.75,49,8,20.0,30,0,1.25,5,0,4.25,17,0,7.75,31,120,118.5,16049,2642,4012.25,6208,0,12,12.75,13,14,14.5,15,51,53.75,56,22,24.5,27
2020-08-01,6019,7750,0,0,17.5,36,16,31.5,46,0,2.0,8,0,1.75,7,0,5.5,22,120,120.0,22623,3961,5655.75,7282,0,13,13.0,13,16,18.25,20,54,69.5,86,25,32.0,41
2020-09-01,6019,10899,0,-16,-5.0,10,-25,-5.6,13,-18,3.0,24,-6,7.8,25,-24,-4.6,14,120,108.0,25719,3222,5143.8,7148,0,13,14.0,15,21,30.0,44,56,58.8,64,42,47.4,54
2020-10-01,6019,7542,1,21,32.75,49,5,17.5,31,0,16.25,33,0,19.0,45,0,14.0,30,120,120.0,17285,2801,4321.25,6577,0,13,14.0,15,73,78.25,83,52,54.25,57,41,42.25,43
2020-11-01,6019,7396,0,16,32.25,49,6,18.75,31,0,21.0,42,0,23.0,46,0,18.5,35,120,120.0,24270,4331,6067.5,7770,0,13,13.5,14,85,87.75,91,53,57.5,62,34,36.5,40
2020-12-01,6019,10981,1,-16,7.4,20,-22,-4.4,25,-14,7.2,24,-11,-3.2,16,-17,-4.8,21,120,104.91428571428571,27370,3548,5474.0,7397,0,11,30.0,55,73,83.0,100,28,31.0,33,28,36.2,39
2018-01-01,6029,246,1,20,20.0,20,-1,-1.0,-1,9,9.0,9,20,20.0,20,-19,-19.0,-19,105,90.0,504,504,504.0,504,0,45,45.0,45,51,51.0,51,20,20.0,20,97,97.0,97
2018-02-01,6029,1194,0,6,19.25,29,24,34.25,48,0,9.25,37,0,1.25,5,0,1.5,6,110,110.0,3512,648,878.0,1101,0,46,47.0,48,13,19.25,31,23,26.75,31,29,30.0,31
2018-03-01,6029,1255,0,5,33.75,44,0,22.0,35,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,3104,496,776.0,1063,0,47,52.75,60,9,11.25,17,32,44.75,55,33,61.25,100
2018-04-01,6029,1302,0,2,17.0,27,21,30.5,49,0,10.0,35,0,21.5,46,0,14.25,46,110,107.25,2483,402,620.75,835,0,49,75.25,100,8,8.75,9,56,62.75,77,25,30.5,35
2018-05-01,6029,1646,0,4,29.8,49,10,30.2,46,0,13.6,47,0,4.2,12,0,7.6,35,110,107.8,3625,376,725.0,1019,0,13,18.2,37,9,9.8,11,71,73.8,78,21,27.4,37
2018-06-01,6029,1297,1,1,9.75,31,9,33.0,44,0,11.0,44,0,10.75,43,0,8.75,35,110,110.0,2720,455,680.0,881,0,12,13.25,15,9,9.0,9,75,81.75,89,19,20.25,22
2018-07-01,6029,1333,0,2,13.75,37,3,19.5,32,0,4.75,19,0,5.0,20,0,1.25,5,110,108.625,3530,667,882.5,1090,0,10,11.75,14,10,11.0,12,69,84.5,100,12,15.0,24
2018-08-01,6029,1613,1,13,29.4,47,1,22.2,49,0,3.6,18,0,1.2,6,0,7.4,37,110,108.9,3538,462,707.6,980,0,10,10.6,11,12,15.2,21,46,47.6,49,10,11.2,12
2018-09-01,6029,1515,0,-24,-11.75,1,-11,6.75,24,-3,11.5,21,6,11.25,18,-15,8.25,25,110,99.0,3406,660,851.5,1042,0,9,9.5,10,25,44.5,80,36,39.75,41,12,12.75,14
2018-10-01,6029,1631,1,25,34.8,43,9,23.0,37,0,3.2,16,0,1.2,6,0,0.0,0,110,110.0,3727,431,745.4,1112,0,9,10.0,11,81,86.6,100,32,35.8,45,15,19.0,24
2018-11-01,6029,1260,0,11,26.0,48,17,29.5,42,0,4.75,19,0,2.0,8,0,2.75,11,110,108.625,3562,663,890.5,1108,0,12,16.0,20,72,75.0,78,30,37.25,41,26,27.25,29
2018-12-01,6029,1501,2,-6,10.75,25,-18,-5.75,4,-14,0.0,11,-24,-6.5,14,-19,-4.25,11,110,95.46428571428571,2347,380,586.75,822,1,37,41.25,46,60,70.0,82,19,20.25,21,27,28.0,29
2019-01-01,6029,2069,1,-18,1.4,21,-9,3.4,10,-19,-9.4,13,-17,-0.6,24,-19,-8.4,1,110,97.42857142857143,4153,485,830.6,1108,0,32,38.4,43,29,40.6,50,18,20.2,22,25,28.8,34
2019-02-01,6029,1209,0,22,40.75,48,10,16.75,23,0,12.25,49,0,12.0,39,0,11.0,35,115,109.25,2606,419,651.5,878,0,46,48.75,50,13,21.0,33,21,24.0,27,73,79.0,84
2019-03-01,6029,1273,0,10,27.5,46,7,20.0,38,0,5.75,12,0,5.75,23,0,11.75,32,115,115.0,2939,382,734.75,1021,0,49,55.0,61,9,12.5,18,29,41.0,49,79,85.75,91
2019-04-01,6029,1622,0,21,31.2,46,14,30.8,44,0,9.2,36,0,4.0,14,0,8.4,21,115,113.85,3813,500,762.6,1044,0,52,74.6,100,9,9.4,10,53,61.8,72,67,80.2,100
2019-05-01,6029,1338,0,15,25.5,40,4,17.25,41,0,8.5,34,0,3.0,12,0,2.25,9,115,115.0,2619,394,654.75,924,0,13,20.5,41,10,10.25,11,65,66.5,70,65,72.5,77
2019-06-01,6029,1306,1,24,32.25,48,10,35.75,48,0,0.0,0,0,0.0,0,0,0.0,0,115,113.5625,2650,382,662.5,1007,0,12,13.0,14,9,9.5,10,68,78.5,90,45,52.5,61
2019-07-01,6029,1639,1,17,26.4,35,28,36.0,48,0,3.6,18,0,9.8,49,0,2.8,14,115,113.85,3766,467,753.2,1035,0,10,11.8,13,10,10.2,11,47,72.4,100,30,43.2,63
2019-08-01,6029,1349,0,14,27.25,40,7,24.75,38,0,0.0,0,0,0.0,0,0,0.0,0,115,115.0,3040,451,760.0,1115,0,9,9.75,10,12,15.75,20,43,43.5,44,29,29.75,30
2019-09-01,6029,1530,0,-4,4.75,13,-21,-4.0,21,-17,-0.25,19,-13,0.5,14,-23,-8.5,-3,115,103.5,2559,444,639.75,833,0,9,9.75,10,25,44.75,83,33,36.25,39,30,34.25,39
2019-10-01,6029,1654,1,1,15.8,45,19,28.6,38,0,5.2,26,0,2.8,14,0,0.0,0,115,115.0,4219,563,843.8,1100,0,10,10.8,12,78,88.4,100,29,31.4,35,42,53.2,68
2019-11-01,6029,1283,0,0,23.25,45,17,29.25,44,0,5.75,17,0,20.25,42,0,4.5,9,115,115.0,2694,444,673.5,892,0,12,15.0,19,69,74.5,77,35,38.0,42,73,74.0,75
